"No.","Time","Source","Destination","Protocol","Length","Multiplex ID","NT Status","Info"
"1260","41.182201","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50985 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1261","41.182204","172.16.156.130","10.128.0.243","TCP","1206","","","51002  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"1262","41.182281","172.16.156.130","10.128.0.243","TCP","1514","","","51003  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1263","41.182311","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50985 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1264","41.182314","172.16.156.130","10.128.0.243","TCP","1514","","","51003  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1265","41.182321","172.16.156.130","10.128.0.243","TCP","1206","","","51003  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"1266","41.182384","172.16.156.130","10.128.0.243","TCP","1514","","","51004  >  445 [ACK] Seq=133 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1267","41.182391","172.16.156.130","10.128.0.243","TCP","1514","","","51004  >  445 [ACK] Seq=1593 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1268","41.182398","172.16.156.130","10.128.0.243","TCP","1206","","","51004  >  445 [PSH, ACK] Seq=3053 Ack=1 Win=64240 Len=1152 [TCP segment of a reassembled PDU]"
"1269","41.182429","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50986 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1270","41.182511","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50986 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1271","41.182581","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50986 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1272","41.182668","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50987 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1273","41.182748","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50987 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1274","41.182818","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50987 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1275","41.182900","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50988 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1276","41.183020","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50988 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1277","41.183084","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50988 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1278","41.183201","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50989 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1279","41.183282","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50989 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1280","41.183350","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50989 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1281","41.183433","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50990 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1282","41.183515","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50990 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1283","41.183584","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50990 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1284","41.183666","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50991 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1285","41.183743","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50991 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1286","41.183809","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50991 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1287","41.183897","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50992 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1288","41.183988","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50992 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1289","41.184056","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50992 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1290","41.184136","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50993 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1291","41.184215","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50993 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1292","41.184293","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50993 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1293","41.184379","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50994 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1294","41.184457","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50994 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1295","41.184523","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50994 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1296","41.184613","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50995 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1297","41.184697","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50995 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1298","41.184798","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50995 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1299","41.184878","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50996 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1300","41.184956","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50996 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1301","41.185027","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50996 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1302","41.185110","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50997 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1303","41.185196","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50997 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1304","41.185266","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50997 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1305","41.185347","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50998 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1306","41.185437","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50998 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1307","41.185506","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50998 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1308","41.185588","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51000 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1309","41.185663","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51000 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1310","41.185730","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51000 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1311","41.185809","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51001 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1312","41.185895","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51001 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1313","41.185973","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51001 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1314","41.186051","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51002 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1315","41.186125","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51002 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1316","41.186194","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51002 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1317","41.186281","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51003 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1318","41.186364","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51003 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1319","41.186433","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51003 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1320","41.186509","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51004 [ACK] Seq=1 Ack=1593 Win=64240 Len=0"
"1321","41.186585","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51004 [ACK] Seq=1 Ack=3053 Win=64240 Len=0"
"1322","41.186653","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51004 [ACK] Seq=1 Ack=4205 Win=64240 Len=0"
"1323","41.240290","172.16.156.130","10.128.0.243","TCP","54","","","50974  >  445 [ACK] Seq=68092 Ack=643 Win=63598 Len=0"
"1324","51.195936","172.16.156.130","10.128.0.243","TCP","54","","","50976  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1325","51.196073","172.16.156.130","10.128.0.243","TCP","54","","","50977  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1326","51.196135","172.16.156.130","10.128.0.243","TCP","54","","","50978  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1327","51.196159","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50976 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1328","51.196200","172.16.156.130","10.128.0.243","TCP","54","","","50979  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1329","51.196290","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50977 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1330","51.196318","172.16.156.130","10.128.0.243","TCP","54","","","50980  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1331","51.196393","172.16.156.130","10.128.0.243","TCP","54","","","50981  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1332","51.196413","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50978 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1333","51.196485","172.16.156.130","10.128.0.243","TCP","54","","","50982  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1334","51.196526","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50979 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1335","51.196552","172.16.156.130","10.128.0.243","TCP","54","","","50983  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1336","51.196618","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50980 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1337","51.196656","172.16.156.130","10.128.0.243","TCP","54","","","50984  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1338","51.196696","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50981 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1339","51.196721","172.16.156.130","10.128.0.243","TCP","54","","","50985  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1340","51.196770","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50982 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1341","51.196787","172.16.156.130","10.128.0.243","TCP","54","","","50986  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1342","51.196846","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50983 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1343","51.196866","172.16.156.130","10.128.0.243","TCP","54","","","50987  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1344","51.196918","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50984 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1345","51.196955","172.16.156.130","10.128.0.243","TCP","54","","","50988  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1346","51.197049","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50985 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1347","51.197064","172.16.156.130","10.128.0.243","TCP","54","","","50989  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1348","51.197135","172.16.156.130","10.128.0.243","TCP","54","","","50990  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1349","51.197164","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50986 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1350","51.197197","172.16.156.130","10.128.0.243","TCP","54","","","50991  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1351","51.197240","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50987 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1352","51.197267","172.16.156.130","10.128.0.243","TCP","54","","","50992  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1353","51.197358","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50988 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1354","51.197467","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50989 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1355","51.197479","172.16.156.130","10.128.0.243","TCP","54","","","50993  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1356","51.197599","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50990 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1357","51.197632","172.16.156.130","10.128.0.243","TCP","54","","","50994  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1358","51.197669","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50991 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1359","51.197738","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50992 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1360","51.197753","172.16.156.130","10.128.0.243","TCP","54","","","50995  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1361","51.197814","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50993 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1362","51.197832","172.16.156.130","10.128.0.243","TCP","54","","","50996  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1363","51.197889","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50994 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1364","51.197905","172.16.156.130","10.128.0.243","TCP","54","","","50997  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1365","51.197976","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50995 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1366","51.197993","172.16.156.130","10.128.0.243","TCP","54","","","50998  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1367","51.198053","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50996 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1368","51.198078","172.16.156.130","10.128.0.243","TCP","54","","","51000  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1369","51.198146","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50997 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1370","51.198164","172.16.156.130","10.128.0.243","TCP","54","","","51001  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1371","51.198231","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50998 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1372","51.198254","172.16.156.130","10.128.0.243","TCP","54","","","51002  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1373","51.198302","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51000 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1374","51.198331","172.16.156.130","10.128.0.243","TCP","54","","","51003  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1375","51.198377","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51001 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1376","51.198407","172.16.156.130","10.128.0.243","TCP","54","","","51004  >  445 [FIN, ACK] Seq=4205 Ack=1 Win=64240 Len=0"
"1377","51.198450","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51002 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1378","51.198524","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51003 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1379","51.198602","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51004 [ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1380","51.232515","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50977 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1381","51.232618","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50978 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1382","51.232629","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50979 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1383","51.232710","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50976 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1384","51.232793","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50980 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1385","51.232868","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50981 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1386","51.232878","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50982 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1387","51.232953","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50983 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1388","51.233028","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50984 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1389","51.233100","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50985 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1390","51.233167","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50986 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1391","51.233232","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50987 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1392","51.233303","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50988 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1393","51.233378","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50989 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1394","51.233447","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50990 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1395","51.233521","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50991 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1396","51.233590","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50992 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1397","51.234710","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50996 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1398","51.234720","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50997 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1399","51.234728","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50995 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1400","51.234736","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50994 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1401","51.234743","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50993 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1402","51.234815","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51000 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1403","51.234822","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50998 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1404","51.234916","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51001 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1405","51.234982","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51002 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1406","51.236584","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51003 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1407","51.236651","10.128.0.243","172.16.156.130","TCP","54","","","445  >  51004 [RST, ACK] Seq=1 Ack=4206 Win=64239 Len=0"
"1408","56.200950","172.16.156.130","10.128.0.243","SMB","136","66","STATUS_SUCCESS","Trans2 Request, SESSION_SETUP"
"1409","56.201101","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=643 Ack=68174 Win=64240 Len=0"
"1410","56.310469","10.128.0.243","172.16.156.130","SMB","93","82","STATUS_NOT_IMPLEMENTED","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"1411","56.362561","172.16.156.130","10.128.0.243","TCP","54","","","50974  >  445 [ACK] Seq=68174 Ack=682 Win=63559 Len=0"
"1412","58.321180","172.16.156.130","10.128.0.243","SMB","93","66","STATUS_SUCCESS","Tree Disconnect Request"
"1413","58.321314","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=682 Ack=68213 Win=64240 Len=0"
"1414","58.497404","10.128.0.243","172.16.156.130","SMB","93","66","STATUS_SUCCESS","Tree Disconnect Response"
"1415","58.497648","172.16.156.130","10.128.0.243","SMB","97","66","STATUS_SUCCESS","Logoff AndX Request"
"1416","58.497921","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=721 Ack=68256 Win=64240 Len=0"
"1417","58.527903","10.128.0.243","172.16.156.130","SMB","97","66","STATUS_SUCCESS","Logoff AndX Response"
"1418","58.528184","172.16.156.130","10.128.0.243","TCP","54","","","50974  >  445 [FIN, ACK] Seq=68256 Ack=764 Win=63477 Len=0"
"1419","58.528345","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=764 Ack=68257 Win=64239 Len=0"
"1420","58.595627","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [RST, ACK] Seq=764 Ack=68257 Win=64239 Len=0"
